budget,genres,keywords,original language,popularity,production company,release date,revenue,runtime,title,vote average,vote count
10,"Drama,Romance,Comedy,,,","horse,snow storm,icelandic,,,,,,,,,",is,1.617943,"Filmhuset Gruppen,Leiknar Myndir,,,,,,,,",8/30/13,11,85,Of Horses and Men,6.9,26
0,"Comedy,Romance,,,,","london england,indian lead,murder,matchmaking,ghost,woman director,,,,,,",en,1.259968,"Studio 18,Bend It Films,Indian Film Company,,,,,,,",5/7/10,0,99,It's a Wonderful Afterlife,4.3,9
10000000,"Action,Horror,Thriller,Science Fiction,,","duct tape gag,bandana,headshot,camoflage uniform,sadistic laughter,flashback,military unit,,,,,",en,5.099472,"Ice Cold Productions,Empyreal Entertainment,Ringleader Studios,,,,,,,",5/26/09,0,90,The Devil's Tomb,4,53
0,"Drama,Foreign,Romance,,,","drama,independent film,,,,,,,,,,",en,2.131524,"Partition Films%2C Inc.,Khussro Films,,,,,,,,",2/2/07,0,116,Partition,6.4,6
0,"Comedy,,,,,","independent film,,,,,,,,,,,",en,0.304566,"Shadowlight Productions,,,,,,,,,",3/9/10,0,85,Good Intentions,5,6
10000000,"Action,Adventure,Comedy,Western,,","gunslinger,gun,,,,,,,,,,",ko,11.847324,"Cineclick Asia,CJ Entertainment,Grimm Pictures,Barunson,,,,,,",7/16/08,0,130,"The Good, The Bad, The Weird",7.1,193
10,"Horror,Thriller,,,,","nurse,sexual murder,revenge,lesbian relationship,dark comedy,hospital,,,,,,",en,10.013629,"Lions Gate,Lions Gate Entertainments,,,,,,,,",9/28/13,10000000,99,Nurse 3-D,4.9,119
10000000,"Drama,Action,Comedy,Western,,","gunslinger,bounty hunter,blacksmith,duel,wild west,,,,,,,",en,3.753703,"Rhombus Media,T\u00e9l\u00e9film Canada,The Harold Greenberg Fund,Brightlight Pictures,Alliance Films,Astral Media,Corus Entertainment,Gunless Productions,,",4/30/10,0,89,Gunless,6.7,27
9500000,"Comedy,,,,,","comedy,cheating on partner,amusement park,summer job,carny,marijuana joint,baldness,picking one's nose,reckless driving,reconciliation,pushing a car,marijuana pipe",en,19.978021,"Miramax Films,Sidney Kimmel Entertainment,This Is That Productions,,,,,,,",4/3/09,17164377,107,Adventureland,6.4,737
9600000,"Drama,Romance,,,,","cuba,fidel castro,che guevara,,,,,,,,,",en,3.588529,"Lions Gate Films,,,,,,,,,",9/3/05,4386236,144,The Lost City,6,24
11000000,"Comedy,,,,,","prison,repayment,gang war,boy gang,revenge,escape from prison,escape,los angeles,gang member,mexican american,cholo,",en,9.337388,"New Line Cinema,,,,,,,,,",1/12/00,59827328,98,Next Friday,6.4,135
10000000,"Action,,,,,","brother brother relationship,robbery,bank,,,,,,,,,",en,11.431434,"NGN Productions,Glacier Films,Maple Leaf Finance Primeredian Entertainment,,,,,,,",9/11/14,0,94,American Heist,4.3,158
9500000,"Action,Thriller,Adventure,,,","london england,japan,england,assassination,helicopter,vulkan,assassin,asia,secret identity,nasa,island,russia",en,28.675891,"Eon Productions,,,,,,,,,",6/12/67,111584787,117,You Only Live Twice,6.5,531
10,"Drama,Action,Comedy,Crime,,",",,,,,,,,,,,",en,9.70276,"Gateway Films,,,,,,,,,",4/30/14,0,102,Plastic,6.1,86
8900000,"Drama,Romance,,,,","nurse,music teacher,aging,daughter,music,love,retired,illness,pigeon,stroke,octogenarian,old couple",fr,17.151293,"Les Films du Losange,Wega Film,X-Filme Creative Pool,,,,,,,",7/1/12,19839492,127,Amour,7.5,400
10500000,"Horror,Thriller,,,,","chicago,religion and supernatural,supernatural powers,devil,demon,,,,,,,",en,11.225044,"Metro-Goldwyn-Mayer (MGM),,,,,,,,,",6/10/88,14144000,98,Poltergeist III,4.5,123
9500000,"Horror,Science Fiction,,,,","reality tv,conspiracy,zombie,zombie apocalypse,,,,,,,,",en,5.346205,"Signature Pictures,After Dark Films,Midsummer Films,,,,,,,",10/16/15,0,87,Re-Kill,4.9,34
9400000,"Action,Adventure,Comedy,Crime,,","competition,prison,california,chase,humor,national park,treasure hunt,slapstick,money,car chase,desert,race",en,14.562991,"United Artists,Casey Productions,,,,,,,,",11/7/63,60000000,163,"It's a Mad, Mad, Mad, Mad World",7,140
12899867,"Comedy,Drama,Romance,,,","child abuse,rape,fire,sexual abuse,madrid,secret,return,solidarity,village,superstition,crime,death",es,19.747809,"El Deseo,,,,,,,,,",3/16/06,85582407,121,Volver,7.3,406
9300000,"Animation,Science Fiction,,,,","flying car,taxi,heavy metal,cult favorite,midnight movie,drug use,adult animation,,,,,",en,12.928269,"Canadian Film Development Corporation (CFDC),,,,,,,,,",8/7/81,0,90,Heavy Metal,6.2,148
10000000,"Action,Comedy,Thriller,,,","writing,plagiarism,independent film,homeschooling,aftercreditsstinger,duringcreditsstinger,,,,,,",en,3.193777,",,,,,,,,,",9/30/09,0,89,Gentlemen Broncos,6.2,51
0,"Drama,War,,,,","england,shakespeare,kidnapping,murder,king,,,,,,,",en,5.107235,"British Screen,Mayfair Entertainment International,,,,,,,,",12/29/95,0,104,Richard III,6.9,49
10000000,"Action,Horror,Thriller,,,","grizzly bear,wilderness,forest,alaska,survival,bear,,,,,,",en,10.073144,"Purple Pictures,Paul Schiff Productions,Indomitable Entertainment,,,,,,,",2/27/15,0,94,Into the Grizzly Maze,5.1,74
0,"Drama,Action,Romance,,,",",,,,,,,,,,,",en,4.807549,"Bollywood Hollywood Production,,,,,,,,,",5/21/10,0,131,Kites,6,40
7400000,"Drama,Science Fiction,,,,","wedding reception,power outage,destruction of planet,wedding toast,,,,,,,,",da,36.173598,"Zentropa Entertainments,Det Danske Filminstitut,Danmarks Radio (DR),Memfis Film,Eurimages,Sveriges Television (SVT),Canal+,Cin\u00e9Cin\u00e9ma,Slot Machine,Zentropa International Sweden",5/26/11,21817298,136,Melancholia,7,885
0,"Drama,Comedy,Family,,,","1970s,human animal relationship,australia,grief,search,dog,death,mourning,based on true events,australian outback,dog missing,",en,5.499412,"Screen Australia,Endymion Films,ScreenWest,Essential Entertainment,Woss Group Film Productions,The South Australian Film Corporation,,,,",8/4/11,0,92,Red Dog,7.1,83
0,"Drama,Romance,,,,","bollywood,fall in love,,,,,,,,,,",hi,5.900535,"Yash Raj Films,,,,,,,,,",11/13/12,0,176,Jab Tak Hai Jaan,7.3,66
11000000,"Horror,Action,Thriller,Science Fiction,,","android,countdown,space marine,space suit,beheading,dystopia,biology,cowardice,spaceship,space,alien,female protagonist",en,94.184658,"Twentieth Century Fox Film Corporation,Brandywine Productions,,,,,,,,",5/25/79,104931801,117,Alien,7.9,4470
85000,"Horror,,,,,","gas station,texas,van,gore,midnight movie,surprise ending,shock in the end,leatherface,hitchhiker,slaughterhouse,slasher,chainsaw",en,29.262427,"New Line Cinema,Vortex,,,,,,,,",10/1/74,30859000,83,The Texas Chain Saw Massacre,7.2,590
10000000,"Drama,Music,,,,","women,1970s,publicity,iron,music,pill,independent film,night club,teenage girl,microphone,rock music,guitarist",en,17.611971,"River Road Entertainment,Road Rebel,Linson Entertainment,,,,,,,",3/19/10,2995811,106,The Runaways,6.3,254
9000000,"Drama,Romance,,,,","tradition,dream,musical,pogrom,mother daughter relationship,breaking the fourth wall,milkman,russian orthodox church,judaism,tavern,constable,suitor",en,7.623979,"United Artists,Cartier Productions,Mirisch Corporation,,,,,,,",11/3/71,83304330,181,Fiddler on the Roof,7.4,134
5500000,"Adventure,Action,Thriller,,,","paris,florida,fighter pilot,sanatorium,secret organization,nuclear missile,coral reef,bahamas,scuba diving,scuba,british secret service,",en,31.036,"Eon Productions,Metro-Goldwyn-Mayer (MGM),,,,,,,,",12/16/65,141195658,130,Thunderball,6.5,562
10000000,"Horror,Comedy,Science Fiction,,,","high school,murder,slasher,horror spoof,,,,,,,,",en,10.424596,"Detention Films,,,,,,,,,",3/16/11,0,93,Detention,5.7,129
7000000,"Comedy,Drama,Romance,,,",",,,,,,,,,,,",it,7.720692,"Fandango,,,,,,,,,",2/12/10,8220215,110,Loose Cannons,7,118
9000000,"Drama,Action,Crime,,,","single parent,bank robber,last chance,los angeles,,,,,,,,",en,6.717994,"New Line Cinema,,,,,,,,,",11/6/96,41590886,118,Set It Off,6.9,66
9000000,"Drama,Comedy,,,,",",,,,,,,,,,,",en,3.951041,"Universal Pictures,40 Acres & A Mule Filmworks,,,,,,,,",10/22/99,34573780,120,The Best Man,6.8,38
9000000,"Horror,Thriller,,,,","gun,birthday,voodoo,toy,stalker,murder,blood,slasher,explosion,killer,doll,evil",en,27.600843,"United Artists,,,,,,,,,",11/8/88,44196684,87,Child's Play,6.3,581
9000000,"Documentary,,,,,","bureaucracy,usa,corruption,cuba,medicine,guantanamo bay,assurance,health care,money,hospital,doctor,illness",en,14.098952,"The Weinstein Company,,,,,,,,,",5/18/07,24538513,123,Sicko,7.3,235
9000000,"Horror,Thriller,,,,","bus,assault rifle,sniper,machete,dystopia,psychopath,sequel,revenge,murder,survival,motorcycle,violence",en,82.975841,"Universal Pictures,Why Not Productions,Platinum Dunes,Blumhouse Productions,5150 Action,,,,,",7/17/14,108782847,104,The Purge: Anarchy,6.6,1954
9000000,"Comedy,Drama,Family,Romance,,","lovesickness,new love,love of one's life,relocation,man-woman relation,love,,,,,,",en,3.269459,"Miramax Films,,,,,,,,,",1/21/00,0,91,Down to You,4.9,70
9000000,"Comedy,Adventure,,,,","brother brother relationship,amsterdam,trip,road trip,cannabis,marijuana,police chase,smoking marijuana,buddy,stoner,fast food,one night",en,18.514292,"New Line Cinema,,,,,,,,,",5/30/04,23936908,88,Harold & Kumar Go to White Castle,6.6,693
9000000,"Drama,Thriller,,,,","politics,suspense,,,,,,,,,,",en,7.029126,"Battleplan Productions,DreamWorks Pictures,,,,,,,,",10/13/00,0,126,The Contender,6.7,60
26000000,"Crime,Drama,Thriller,,,","finances,stock broker,investment firm,,,,,,,,,",en,11.233081,"New Line Cinema,,,,,,,,,",2/18/00,28780255,118,Boiler Room,6.5,201
40600000,"Comedy,,,,,","christmas tree,from rags to riches,broker,beggar,dollar,wager,fish out of water,millionaire,commodities,investor,big shot,hoodlum",en,34.022209,"Paramount Pictures,Cinema Group Ventures,,,,,,,,",6/7/83,90400000,116,Trading Places,7.1,738
9000000,"Horror,Thriller,,,,","holiday,difficult childhood,childhood memory,childhood trauma,psychopath,serial killer,murderer,christmas eve,christmas horror,,,",en,4.134327,"Dimension Films,,,,,,,,,",12/25/06,21510851,84,Black Christmas,4.8,119
0,"Comedy,Romance,,,,","best selling author,,,,,,,,,,,",en,6.904734,"Screen Gems,Breakup Productions,,,,,,,,",5/14/04,0,85,Breakin' All the Rules,5.8,21
9000000,"War,Drama,History,Action,Romance,","shakespeare,hero,kingdom,war,based on play,gritty,medieval,king of england,,,,",en,4.641006,"BBC Films,Samuel Goldwyn Company,Renaissance Films,,,,,,,",10/5/89,0,137,Henry V,7.4,71
0,"Drama,,,,,","father son relationship,depression,parents kids relationship,brother sister relationship,professor,pflegeheim,professor for literature,son,brother,daughter,alzheimer,sister",en,5.663889,"Fox Searchlight Pictures,Ad Hominem Enterprises,This Is That Productions,Lone Star Film Group,Savage Productions,,,,,",1/19/07,0,114,The Savages,6.8,110
0,"Comedy,Romance,,,,","woman director,,,,,,,,,,,",en,1.118511,"Fox 2000 Pictures,,,,,,,,,",4/16/03,6126237,80,Chasing Papi,6.3,16
8500000,"Action,Crime,Drama,Thriller,,","gunslinger,mexico,hotel,ransom,mexican standoff,kidnapping,sperm bank,from rags to riches,surrogate mother,money,gunfight,drifter",en,8.775844,",,,,,,,,,",9/8/00,19125401,119,The Way of the Gun,6.4,100
9000000,"Comedy,Drama,,,,","father son relationship,patenonkel,independent film,falling in love,,,,,,,,",en,2.062087,"United Artists,,,,,,,,,",9/13/02,4777465,97,Igby Goes Down,6.5,95
9000000,"Comedy,,,,,","mascot,beer keg,political correctness,ultimate frisbee,funky music,fund raiser,stage diving,,,,,",en,8.738737,"Paul Schiff Productions,,,,,,,,,",4/29/94,4350774,79,PCU,6,41
0,"Romance,Drama,Family,,,","grandfather grandson relationship,independent film,wealth,inheritance fight,,,,,,,,",en,4.976268,"The Ultimate Gift LLC,Dean River Productions,,,,,,,,",10/20/06,0,114,The Ultimate Gift,6.8,78
9000000,"Action,Science Fiction,Comedy,,,","rebel,space war,water,sci-fi comedy,,,,,,,,",en,3.810697,"JF Productions,Metro-Goldwyn-Mayer (MGM),,,,,,,,",3/16/84,0,91,The Ice Pirates,5.7,49
9000000,"Drama,,,,,",",,,,,,,,,,,",en,2.365328,"Elevation Filmworks,Ursa Major Films LLC,,,,,,,,",6/1/07,2955039,97,Gracie,6,17
9000000,"Comedy,Drama,Romance,,,","independent film,,,,,,,,,,,",en,5.2545,"Trust the Man LLC,,,,,,,,,",9/1/05,0,103,Trust the Man,5.5,29
0,"Comedy,Music,,,,","music teacher,musical,theatre milieu,high school,latina,teacher,sweat,,,,,",en,5.293363,",,,,,,,,,",1/21/08,0,92,Hamlet 2,6.1,56
0,"Drama,Music,,,,","gay,great britain,narration,glam rock,bisexual,music journalism,school uniform,\u00a0begins with text,imaginary band,baby left on doorstep,fictional band,down feather",en,10.932711,"Channel Four Films,Single Cell Pictures,Newmarket Capital Group,Goldwyn Films,Killer Films,Zenith Entertainment,Miramax,,,",10/23/98,1053788,119,Velvet Goldmine,6.9,116
0,"Horror,Mystery,,,,","sex,small town,exorcism,investigation,daughter,police,possession,murder,priest,curse,korea,shaman",ko,9.05029,"Fox International Productions,Fox Video Korea,,,,,,,,",5/12/16,0,156,The Wailing,7.2,250
9000000,"Documentary,Music,Family,,,","concert,live performance,duringcreditsstinger,,,,,,,,,",en,9.933926,"Twentieth Century Fox Film Corporation,Ryan Murphy Productions,Twentieth Century Fox Television,,,,,,,",8/11/11,18663238,84,Glee: The Concert Movie,6.8,79
0,"Drama,Foreign,History,War,,","queen,thailand,invasion,,,,,,,,,",th,0.843067,"American Zoetrope,Prommitr International Production,,,,,,,,",8/17/01,0,185,The Legend of Suriyothai,5.1,6
9000000,"Horror,Thriller,,,,","cat,photographer,nightmare,hallucination,hypnosis,greed,alcoholism,anthology,zombie,spirit,violence,horror anthology",en,8.218383,",,,,,,,,,",1/25/90,0,120,Two Evil Eyes,6,35
6000000,"Comedy,,,,,",",,,,,,,,,,,",fr,5.119593,"TF1 Films Production,Same Player,Studio Canal,Cin\u00e9france 1888,,,,,,",4/30/14,14348529,98,Barbecue,5.8,214
9000000,"Comedy,Drama,,,,",",,,,,,,,,,,",en,2.872281,"Les Films Alain Sarde,Thin Man Films,,,,,,,,",5/17/02,0,128,All or Nothing,7,33
9000000,"Drama,,,,,","biography,historical figure,princess,drama,based on true story,,,,,,,",en,0.717811,"Island Film Group,Trailblazer Films,Screen East,,,,,,,",5/14/10,771499,130,Princess Kaiulani,4.8,14
5000000,"Drama,Family,Foreign,,,","miner,australia,terminal illness,imaginary friend,independent film,,,,,,,",en,1.458884,"Renaissance Films,,,,,,,,,",11/22/06,140666,86,Opal Dream,6.1,7
6500000,"Crime,Drama,History,War,,","assassin,copenhagen,resistance,repayment,world war ii,traitor,double agent,moral conflict,independent film,crime,gestapo,dishonesty",da,7.028946,"Det Danske Filminstitut,W\u00fcste Filmproduktion,Studio Babelsberg,TV2 Danmark,Sveriges Television (SVT),Canal+,Yleisradio (YLE),Match Factory,: ,: ",3/25/08,0,130,Flame & Citron,6.8,68
9000000,"Comedy,Romance,,,,","independent film,aspiring singer,singer,los angeles,,,,,,,,",en,2.009597,"Lakeshore Entertainment,Intermedia Films,Cinerenta Medienbeteiligungs KG,,,,,,,",8/26/05,1046166,97,Undiscovered,4.5,12
0,"Thriller,Mystery,Crime,Drama,,",",,,,,,,,,,,",en,7.247023,"Revolution Films,Channel Four Films,Screen Yorkshire,Lipsync Productions,,,,,,",2/28/09,0,102,Red Riding: In the Year of Our Lord 1974,7,54
0,"Drama,Romance,,,,",",,,,,,,,,,,",fr,2.351706,"France 2 Cin\u00e9ma,Canal+,TPS Star,Union G\u00e9n\u00e9rale Cin\u00e9matographique (UGC),SBS Films,Sofica UGC 1,Soficin\u00e9ma 5,Centre National de la Cin\u00e9matographie (CNC),,",3/18/09,0,105,The Girl on the Train,5.6,10
9000000,"Drama,Romance,,,,","new york,sex,asylum,controversial,independent film,psychiatrist,treatment,woman director,mental,,,",en,4.799022,"Velvet Steamroller Entertainment,Dash Films,Future Films,Muse Productions,PalmStar Media,,,,,",5/16/09,0,103,Veronika Decides to Die,5.8,75
5000000,"Adventure,Comedy,,,,","new york,prostitute,hotel,journalist,culture clash,subway,crocodile,wilderness,knife,tourist,limousine,poacher",en,16.072466,"Paramount Pictures,Rimfire Films,,,,,,,,",9/26/86,328203506,97,Crocodile Dundee,6.3,503
0,"Animation,Science Fiction,,,,",",,,,,,,,,,,",en,3.891186,"Good Story Productions,POP6,Codex Pictures,,,,,,,",12/10/10,0,76,"Ultramarines: A Warhammer 40,000 Movie",5.2,27
8800000,"Thriller,Mystery,Science Fiction,,,","infidelity,amnesia,paranoia,nightmare,time,puzzle,murder,suspense,memory,hospital,doctor,fear",en,3.789485,"Miramax Films,Dimension Films,MDP Worldwide,RCD Productions Ltd.,,,,,,",1/15/04,0,90,The I Inside,5.9,62
7347125,"Drama,History,War,,,",",,,,,,,,,,,",en,3.949796,"New South Wales Film & Television Office,Pacific Film and Television Commission,Screen Australia,The Silence Productions,Lucky Country Productions,,,,,",4/15/10,0,122,Beneath Hill 60,7.3,40
0,"Drama,,,,,","woman director,,,,,,,,,,,",fr,14.038703,"Les Productions du Tr\u00e9sor,Mars Film Corporation,Chaocorp,Shortcom,,,,,,",10/6/11,20374201,127,Polisse,7.9,285
86000000,"Thriller,Crime,Mystery,,,",",,,,,,,,,,,",en,18.172736,"The Weinstein Company,Open City Films,GreeneStreet Films,,,,,,,",11/28/07,14373825,84,Awake,6.3,395
0,"Action,Adventure,Animation,Fantasy,Science Fiction,","war,space opera,clone troopers,,,,,,,,,",en,1.881466,"Lucasfilm,Cartoon Network Studios,,,,,,,,",3/21/05,0,69,Star Wars: Clone Wars: Volume 1,8,27
9000000,"Thriller,Action,Drama,,,","martial arts,bangkok,human trafficking,muay thai,rogue cop,sex slavery,,,,,,",en,6.677926,"SC Films International,Baumgarten Management and Productions (BMP),Thorbak,SC International Pictures,Thor Pictures,,,,,",11/7/14,0,96,Skin Trade,5.6,61
8500000,"Horror,Comedy,,,,","street gang,small town,vampire,comic book,boardwalk,single,amusement park,mother son relationship,,,,",en,24.750909,"Warner Bros.,,,,,,,,,",7/31/87,32222567,97,The Lost Boys,6.8,538
7000000,"Drama,Music,Romance,,,","taxi,country music,journalist,guitar,bar,musician,alcoholism,independent film,singer,memory,texan,alcoholic",en,17.697042,"Fox Searchlight Pictures,Butcher's Run Films,Informant Media,,,,,,,",12/16/09,39462438,112,Crazy Heart,6.8,274
9250000,"Drama,Music,Romance,,,","drug,rock band,roses,,,,,,,,,",en,7.000949,"Twentieth Century Fox Film Corporation,,,,,,,,,",11/7/79,29174648,125,The Rose,6.8,28
8500000,"Comedy,,,,,",",,,,,,,,,,,",en,11.436405,"Sneak Preview Productions,,,,,,,,,",9/27/13,22456509,96,Baggage Claim,5.6,85
9000000,"Science Fiction,,,,,","sexual fantasy,alien planet,distant future,cult classic,female mercenary,,,,,,,",en,14.171759,"Paramount Pictures,Dino de Laurentiis Cinematografica,Marianne Productions,,,,,,,",10/10/68,2500000,98,Barbarella,5.7,146
0,"Adventure,Family,,,,","island,ship,pirate,sailor,cabin boy,19th century,,,,,,",en,0.702971,"Walt Disney Pictures,Filmkameratene A/S,Svensk Filmindustri (SF),,,,,,,",10/3/90,0,92,Shipwrecked,6.1,14
0,"Comedy,,,,,","jealousy,infidelity,vandalism,museum,motel,graduation,scandal,ambition,politics,high school,bias,satire",en,13.476596,"Paramount Pictures,MTV Films,Bona Fide Productions,,,,,,,",4/23/99,0,99,Election,6.7,270
12000000,"Drama,,,,,","indian lead,independent film,woman director,,,,,,,,,",en,3.604863,"Fox Searchlight Pictures,Mirabai Films,,,,,,,,",9/2/06,20138836,122,The Namesake,6.8,50
8500000,"Romance,Comedy,,,,","high school,teenager,popularity,high school student,teen comedy,duringcreditsstinger,girl next door,based on young adult novel,,,,",en,40.28709,"Wonderland Sound and Vision,CBS Films,Vast Entertainment,,,,,,,",2/20/15,43528634,100,The DUFF,6.8,1322
22000000,"Drama,Romance,,,,","talent,career woman,talent show,movie star,,,,,,,,",en,3.809131,"Twentieth Century Fox Film Corporation,Laurence Mark Productions,Columbia Pictures Corporation,Glitter Productions,Maroon Entertainment,,,,,",9/21/01,5271666,104,Glitter,3.4,38
